,type,time,dayofweek,models,params,queuelen,trials,duration
2556,11.0,0.3423611111111113,1.0,13.0,55209.0,0.0,20.0,0.0
2557,13.0,0.4590277777777791,5.0,31.0,6704.0,0.0,40.0,1.0
2558,12.0,0.8006944444444457,5.0,52.0,8735.0,17.0,40.0,3.0
2559,9.0,0.4326388888888875,2.0,4.0,1802.0,0.0,40.0,0.0
2560,9.0,0.5784722222222208,5.0,3.0,3725.0,0.0,100.0,0.0
2561,7.0,0.7166666666666667,4.0,1.0,103.0,0.0,40.0,0.0
2562,4.0,0.44375000000000003,2.0,2.0,249.0,0.0,40.0,0.0
2563,0.0,0.4388888888888875,5.0,24.0,1371.0,0.0,40.0,1.0
2564,13.0,0.45972222222222087,3.0,1.0,3341.0,0.0,40.0,0.0
2565,11.0,0.2798611111111112,5.0,62.0,12893.0,0.0,20.0,0.0
2566,4.0,0.43680555555555417,5.0,13.0,899.0,0.0,40.0,0.0
2567,11.0,0.45138888888888756,2.0,4.0,140269.0,0.0,40.0,0.0
2568,3.0,0.4486111111111124,2.0,1.0,238.0,0.0,200.0,0.0
2569,,0.41111111111111126,5.0,28.0,989.0,0.0,40.0,2.0
2570,12.0,0.33194444444444454,5.0,8.0,10006.0,24.0,40.0,0.0
2571,12.0,0.7743055555555541,2.0,8.0,3813.0,0.0,40.0,1.0
2572,14.0,0.5118055555555542,3.0,1.0,775.0,0.0,200.0,1.0
2573,,0.5833333333333334,2.0,27.0,8326.0,0.0,40.0,2.0
2574,9.0,0.8777777777777791,7.0,20.0,228.0,0.0,40.0,0.0
2575,6.0,0.22291666666666665,5.0,62.0,632.0,10.0,20.0,0.0
2576,9.0,0.49097222222222087,4.0,8.0,1065.0,0.0,40.0,0.0
2577,14.0,0.5131944444444457,3.0,17.0,660.0,1.0,40.0,1.0
2578,13.0,0.4354166666666666,3.0,7.0,3796.0,0.0,40.0,1.0
2579,,0.7312500000000001,1.0,27.0,4691.0,1.0,40.0,0.0
2580,12.0,0.7618055555555543,2.0,9.0,3747.0,0.0,40.0,1.0
2581,9.0,0.25,3.0,1.0,80.0,0.0,40.0,0.0
2582,7.0,0.6715277777777792,5.0,1.0,514.0,0.0,40.0,0.0
2583,14.0,0.7819444444444458,3.0,16.0,1282.0,0.0,400.0,3.0
2584,12.0,0.4131944444444446,2.0,12.0,,0.0,40.0,1.0
2585,13.0,0.5673611111111124,2.0,24.0,7940.0,16.0,40.0,0.0
2586,9.0,0.3541666666666667,1.0,11.0,2366.0,0.0,40.0,1.0
2587,11.0,0.4583333333333333,5.0,21.0,40768.0,0.0,100.0,1.0
2588,6.0,0.6513888888888876,4.0,18.0,282.0,0.0,40.0,0.0
2589,3.0,0.5729166666666666,4.0,10.0,1174.0,0.0,40.0,0.0
2590,0.0,0.634722222222221,2.0,13.0,4272.0,0.0,40.0,1.0
2591,11.0,0.6368055555555542,4.0,27.0,3428.0,0.0,40.0,0.0
2592,14.0,0.4097222222222221,3.0,18.0,3259.0,4.0,100.0,1.0
2593,9.0,0.6583333333333333,1.0,1.0,1149.0,0.0,200.0,0.0
2594,13.0,0.43680555555555417,5.0,8.0,2444.0,0.0,40.0,0.0
2595,14.0,0.4319444444444458,5.0,6.0,,0.0,40.0,0.0
2596,,0.6756944444444457,5.0,6.0,2046.0,241.0,40.0,1.0
2597,8.0,0.48263888888888756,1.0,14.0,57721.0,0.0,40.0,0.0
2598,,0.85,4.0,200.0,18027.0,0.0,40.0,3.0
2599,8.0,0.6979166666666666,5.0,7.0,54259.0,0.0,40.0,0.0
2600,9.0,0.34444444444444455,6.0,6.0,2937.0,0.0,20.0,0.0
2601,5.0,0.5958333333333333,3.0,2.0,24368.0,0.0,40.0,1.0
2602,9.0,0.3784722222222221,3.0,20.0,3911.0,0.0,40.0,0.0
2603,13.0,0.5680555555555542,5.0,10.0,7603.0,0.0,200.0,2.0
2604,9.0,0.7666666666666666,5.0,21.0,,0.0,40.0,1.0
2605,7.0,0.5833333333333334,2.0,2.0,877.0,0.0,40.0,1.0
2606,12.0,0.6993055555555543,4.0,6.0,7528.0,47.0,40.0,1.0
2607,3.0,0.6493055555555542,5.0,2.0,279.0,0.0,40.0,0.0
2608,14.0,0.7555555555555542,3.0,46.0,7834.0,0.0,40.0,2.0
2609,14.0,0.6020833333333333,3.0,1.0,799.0,0.0,200.0,1.0
2610,12.0,0.6743055555555543,3.0,2.0,2287.0,0.0,40.0,1.0
2611,13.0,0.41111111111111126,2.0,13.0,19946.0,0.0,40.0,1.0
2612,14.0,0.7291666666666666,2.0,51.0,114.0,3002.0,40.0,1.0
2613,,0.22361111111111123,5.0,62.0,633.0,1.0,20.0,0.0
2614,13.0,0.6868055555555542,3.0,25.0,4685.0,3.0,40.0,0.0
2615,6.0,0.2513888888888888,5.0,62.0,621.0,7.0,20.0,0.0
2616,9.0,0.5458333333333333,7.0,41.0,,0.0,40.0,1.0
2617,8.0,0.7215277777777791,4.0,2.0,46872.0,0.0,40.0,0.0
2618,3.0,0.5048611111111124,4.0,1.0,122.0,0.0,40.0,0.0
2619,,0.572222222222221,4.0,221.0,,0.0,40.0,2.0
2620,6.0,0.43472222222222084,2.0,4.0,2809.0,0.0,40.0,1.0
2621,9.0,0.19930555555555543,3.0,10.0,11518.0,0.0,40.0,0.0
2622,11.0,0.7041666666666666,2.0,24.0,1480.0,0.0,40.0,0.0
2623,11.0,0.75625,5.0,14.0,46888.0,0.0,40.0,0.0
2624,8.0,0.6916666666666668,3.0,265.0,,0.0,40.0,1.0
2625,12.0,0.0062499999999999995,5.0,2.0,3063.0,0.0,40.0,1.0
2626,,0.4659722222222209,1.0,22.0,2641.0,275.0,40.0,2.0
2627,12.0,0.6791666666666667,5.0,1.0,2179.0,0.0,40.0,0.0
2628,9.0,0.18819444444444458,5.0,8.0,1049.0,0.0,40.0,0.0
2629,,0.6270833333333333,5.0,2.0,,0.0,40.0,1.0
2630,9.0,0.4534722222222209,4.0,6.0,2756.0,0.0,40.0,0.0
2631,7.0,0.44375000000000003,1.0,8.0,2550.0,0.0,40.0,1.0
2632,7.0,0.6993055555555543,5.0,8.0,2760.0,0.0,40.0,1.0
2633,14.0,0.7534722222222209,4.0,17.0,3216.0,0.0,40.0,1.0
2634,8.0,0.5597222222222209,2.0,13.0,130586.0,0.0,40.0,0.0
2635,12.0,0.004166666666666667,6.0,3.0,3038.0,0.0,40.0,1.0
2636,0.0,0.34791666666666665,2.0,215.0,3027.0,0.0,40.0,3.0
2637,7.0,0.42083333333333334,4.0,1.0,558.0,0.0,200.0,2.0
2638,13.0,0.36874999999999997,3.0,1.0,3911.0,0.0,200.0,1.0
2639,,0.6916666666666668,5.0,3.0,3558.0,0.0,40.0,1.0
2640,9.0,0.4291666666666667,3.0,14.0,3050.0,0.0,40.0,0.0
2641,4.0,0.6631944444444458,5.0,14.0,1479.0,0.0,40.0,1.0
2642,9.0,0.6791666666666667,1.0,10.0,9905.0,0.0,40.0,0.0
2643,,0.38819444444444456,2.0,10.0,3183.0,0.0,40.0,1.0
2644,9.0,0.4388888888888875,1.0,9.0,16930.0,1.0,40.0,0.0
2645,13.0,0.6229166666666667,2.0,13.0,15583.0,0.0,40.0,1.0
2646,,0.5506944444444458,1.0,6.0,49350.0,0.0,40.0,0.0
2647,7.0,0.6590277777777791,1.0,1.0,606.0,0.0,200.0,2.0
2648,12.0,0.6493055555555542,1.0,9.0,5930.0,0.0,100.0,1.0
2649,14.0,0.48333333333333334,5.0,22.0,2044.0,0.0,100.0,3.0
2650,,0.7444444444444458,4.0,9.0,,516.0,40.0,1.0
2651,3.0,0.27499999999999997,3.0,1.0,75.0,0.0,40.0,0.0
2652,9.0,0.4319444444444458,4.0,8.0,126.0,0.0,40.0,0.0
2653,9.0,0.80625,4.0,16.0,79.0,2.0,40.0,0.0
2654,7.0,0.7833333333333333,1.0,12.0,4580.0,0.0,40.0,3.0
2655,3.0,0.46736111111111245,2.0,1.0,79.0,0.0,40.0,0.0
2656,12.0,0.7027777777777792,2.0,9.0,2732.0,0.0,20.0,0.0
2657,11.0,0.7076388888888876,1.0,1.0,112353.0,0.0,40.0,0.0
2658,13.0,0.5833333333333334,1.0,34.0,4681.0,16.0,40.0,1.0
2659,14.0,0.5104166666666666,3.0,2.0,2890.0,0.0,40.0,1.0
2660,12.0,0.4361111111111125,2.0,5.0,4449.0,0.0,40.0,1.0
2661,9.0,0.4430555555555542,2.0,2.0,2608.0,21.0,40.0,0.0
2662,3.0,0.6944444444444459,1.0,25.0,81.0,0.0,40.0,0.0
2663,,0.4486111111111124,1.0,222.0,2649.0,0.0,40.0,1.0
2664,11.0,0.4465277777777792,5.0,2.0,46230.0,0.0,40.0,0.0
2665,11.0,0.7270833333333333,2.0,51.0,4006.0,0.0,40.0,0.0
2666,5.0,0.45138888888888756,2.0,2.0,6603.0,0.0,200.0,1.0
2667,2.0,0.40625,2.0,2.0,8279.0,0.0,40.0,0.0
2668,7.0,0.3944444444444446,1.0,8.0,2215.0,0.0,40.0,0.0
2669,14.0,0.7354166666666666,3.0,21.0,3276.0,0.0,100.0,2.0
2670,6.0,0.4444444444444458,4.0,62.0,886.0,164.0,20.0,1.0
2671,13.0,0.5069444444444458,5.0,2.0,,0.0,40.0,0.0
2672,9.0,0.5444444444444457,7.0,27.0,531.0,0.0,40.0,1.0
2673,3.0,0.33125,5.0,8.0,694.0,0.0,40.0,0.0
2674,,0.8798611111111124,7.0,24.0,208.0,0.0,40.0,0.0
2675,9.0,0.7048611111111125,4.0,24.0,371.0,0.0,40.0,0.0
2676,9.0,0.5736111111111124,3.0,9.0,712.0,0.0,40.0,0.0
2677,12.0,0.4583333333333333,3.0,1.0,612.0,0.0,40.0,0.0
2678,,0.5944444444444458,5.0,45.0,194952.0,0.0,40.0,1.0
2679,9.0,0.6340277777777791,1.0,32.0,1149.0,96.0,80.0,1.0
2680,7.0,0.45416666666666666,2.0,1.0,586.0,0.0,200.0,2.0
2681,11.0,0.7256944444444459,4.0,4.0,1433.0,0.0,40.0,0.0
2682,8.0,0.9993055555555542,3.0,160.0,22389.0,0.0,40.0,0.0
2683,8.0,0.4479166666666667,3.0,2.0,18006.0,0.0,40.0,0.0
2684,9.0,0.4770833333333333,4.0,142.0,990.0,1.0,40.0,2.0
2685,13.0,0.2222222222222221,5.0,62.0,1933.0,42.0,20.0,0.0
2686,5.0,0.6451388888888876,4.0,3.0,4398.0,0.0,40.0,1.0
2687,9.0,0.4479166666666667,5.0,2.0,,0.0,40.0,0.0
2688,6.0,0.7201388888888877,5.0,14.0,767.0,0.0,40.0,1.0
2689,6.0,0.2506944444444446,5.0,62.0,,1.0,20.0,0.0
2690,9.0,0.8777777777777791,7.0,18.0,225.0,0.0,40.0,0.0
2691,13.0,0.47569444444444575,2.0,13.0,3827.0,0.0,40.0,0.0
2692,,0.7722222222222209,4.0,6.0,8204.0,0.0,40.0,0.0
2693,9.0,0.3423611111111113,1.0,13.0,1828.0,33.0,20.0,0.0
2694,9.0,0.38055555555555537,4.0,10.0,510.0,0.0,40.0,0.0
2695,13.0,0.3729166666666666,4.0,1.0,3998.0,0.0,200.0,1.0
2696,14.0,0.59375,4.0,5.0,3272.0,0.0,20.0,0.0
2697,8.0,0.6298611111111124,2.0,5.0,17691.0,0.0,20.0,0.0
2698,9.0,0.5451388888888876,7.0,31.0,534.0,0.0,40.0,0.0
2699,14.0,0.4923611111111124,3.0,2.0,2895.0,110.0,40.0,1.0
2700,14.0,0.4993055555555543,5.0,2.0,3720.0,20.0,40.0,0.0
2701,9.0,0.7875,4.0,16.0,80.0,2.0,40.0,0.0
2702,14.0,0.5916666666666667,1.0,28.0,4988.0,0.0,40.0,1.0
2703,,0.4590277777777791,3.0,1.0,21871.0,0.0,40.0,0.0
2704,0.0,0.425,3.0,1.0,558.0,0.0,40.0,0.0
2705,3.0,0.5916666666666667,3.0,1.0,106.0,0.0,40.0,0.0
2706,14.0,0.5631944444444458,4.0,13.0,1251.0,0.0,400.0,3.0
2707,13.0,0.6743055555555543,1.0,34.0,10853.0,10.0,40.0,1.0
2708,13.0,0.5499999999999999,4.0,4.0,7543.0,16.0,100.0,1.0
2709,2.0,0.8083333333333332,4.0,7.0,8422.0,0.0,40.0,0.0
2710,13.0,0.6201388888888876,2.0,14.0,8821.0,1.0,40.0,0.0
2711,7.0,0.6513888888888876,4.0,1.0,662.0,0.0,40.0,0.0
2712,7.0,0.6555555555555542,2.0,10.0,3689.0,54.0,40.0,1.0
2713,9.0,0.7881944444444459,4.0,18.0,,1.0,40.0,0.0
2714,9.0,0.9506944444444457,5.0,11.0,5763.0,0.0,40.0,1.0
2715,13.0,0.6993055555555543,1.0,39.0,3350.0,390.0,40.0,2.0
2716,13.0,0.7006944444444457,1.0,27.0,3190.0,19.0,40.0,1.0
2717,4.0,0.5736111111111124,2.0,1.0,75.0,0.0,40.0,0.0
2718,9.0,0.7548611111111124,4.0,24.0,108.0,2.0,40.0,0.0
2719,14.0,0.38125000000000003,5.0,19.0,3246.0,0.0,40.0,1.0
2720,14.0,0.038194444444444454,6.0,57.0,2792.0,0.0,400.0,3.0
2721,13.0,0.6159722222222209,2.0,13.0,8716.0,0.0,40.0,0.0
2722,3.0,0.6506944444444458,5.0,2.0,73.0,0.0,40.0,0.0
2723,13.0,0.45208333333333334,3.0,1.0,71.0,0.0,40.0,0.0
2724,11.0,0.4166666666666667,5.0,8.0,24768.0,0.0,40.0,0.0
2725,7.0,0.6597222222222209,4.0,10.0,3593.0,0.0,40.0,1.0
2726,8.0,0.5881944444444458,3.0,54.0,,0.0,20.0,0.0
2727,3.0,0.5986111111111124,5.0,4.0,,0.0,200.0,0.0
2728,,0.7000000000000001,5.0,7.0,1676.0,114.0,40.0,0.0
2729,12.0,0.6458333333333334,4.0,3.0,2681.0,0.0,40.0,1.0
2730,9.0,0.5013888888888876,7.0,4.0,469.0,0.0,40.0,0.0
2731,3.0,0.6013888888888875,4.0,10.0,1208.0,0.0,40.0,0.0
2732,9.0,0.4666666666666666,1.0,6.0,,0.0,20.0,0.0
2733,14.0,0.3451388888888887,2.0,215.0,1016.0,0.0,40.0,3.0
2734,13.0,0.5083333333333333,4.0,24.0,625.0,0.0,40.0,0.0
2735,8.0,0.41944444444444584,5.0,3.0,18747.0,0.0,40.0,0.0
2736,2.0,0.6333333333333333,2.0,13.0,139139.0,0.0,40.0,0.0
2737,12.0,0.4486111111111124,3.0,3.0,2132.0,0.0,40.0,1.0
2738,5.0,0.5826388888888876,2.0,58.0,5036.0,80.0,40.0,1.0
2739,13.0,0.24305555555555544,4.0,219.0,806.0,0.0,40.0,2.0
2740,3.0,0.41388888888888875,4.0,1.0,179.0,0.0,40.0,0.0
2741,,0.5437500000000001,7.0,14.0,501.0,4.0,40.0,0.0
2742,11.0,0.6173611111111125,3.0,6.0,,0.0,40.0,0.0
2743,13.0,0.04513888888888875,1.0,55.0,4869.0,0.0,40.0,2.0
2744,14.0,0.6402777777777792,5.0,18.0,3264.0,0.0,40.0,1.0
2745,11.0,0.41250000000000003,5.0,1.0,,0.0,40.0,0.0
2746,8.0,0.8263888888888875,3.0,6.0,21520.0,0.0,40.0,0.0
2747,14.0,0.5888888888888876,5.0,16.0,3256.0,0.0,40.0,1.0
2748,8.0,0.5354166666666667,5.0,13.0,184455.0,0.0,40.0,1.0
2749,,0.26111111111111124,4.0,222.0,145.0,0.0,40.0,2.0
2750,14.0,0.6993055555555543,2.0,15.0,3182.0,0.0,40.0,1.0
2751,14.0,0.59375,3.0,26.0,454.0,3.0,40.0,2.0
2752,8.0,0.6909722222222209,3.0,8.0,20640.0,0.0,40.0,0.0
2753,,0.728472222222221,2.0,9.0,1582.0,38.0,40.0,0.0
2754,9.0,0.5638888888888876,5.0,21.0,362.0,0.0,40.0,0.0
2755,14.0,0.6402777777777792,5.0,8.0,938.0,0.0,20.0,0.0
2756,3.0,0.7041666666666666,5.0,16.0,1227.0,0.0,40.0,0.0
2757,9.0,0.8381944444444458,7.0,6.0,5672.0,0.0,20.0,0.0
2758,,0.5881944444444458,1.0,11.0,2696.0,0.0,40.0,1.0
2759,13.0,0.6854166666666667,2.0,1.0,3770.0,0.0,200.0,1.0
2760,12.0,0.5027777777777791,2.0,20.0,8453.0,0.0,40.0,1.0
2761,7.0,0.4791666666666667,3.0,31.0,3048.0,0.0,40.0,1.0
2762,9.0,0.5451388888888876,7.0,30.0,544.0,0.0,40.0,1.0
2763,9.0,0.6409722222222208,4.0,4.0,71.0,0.0,40.0,0.0
2764,9.0,0.051388888888888755,4.0,829.0,91.0,0.0,40.0,3.0
2765,13.0,0.5041666666666667,3.0,16.0,9108.0,2.0,40.0,0.0
2766,14.0,0.6305555555555542,5.0,17.0,3240.0,0.0,40.0,1.0
2767,5.0,0.6756944444444457,5.0,5.0,6381.0,376.0,40.0,1.0
2768,13.0,0.5847222222222209,1.0,7.0,3418.0,10.0,40.0,1.0
2769,6.0,0.2798611111111112,5.0,62.0,648.0,2.0,20.0,0.0
2770,9.0,0.6548611111111124,1.0,7.0,6042.0,0.0,40.0,0.0
2771,7.0,0.3993055555555554,4.0,221.0,396.0,0.0,40.0,2.0
2772,9.0,0.7465277777777791,1.0,5.0,78.0,0.0,100.0,0.0
2773,7.0,0.5423611111111124,4.0,222.0,1319.0,0.0,40.0,2.0
2774,14.0,0.6583333333333333,2.0,2.0,4966.0,0.0,40.0,1.0
2775,14.0,0.5881944444444458,4.0,27.0,,69.0,40.0,2.0
2776,3.0,0.6902777777777791,3.0,8.0,787.0,0.0,40.0,0.0
2777,14.0,0.5826388888888876,5.0,20.0,3273.0,0.0,40.0,1.0
2778,13.0,0.9055555555555542,2.0,46.0,743.0,181.0,40.0,1.0
2779,6.0,0.46458333333333335,5.0,21.0,1445.0,0.0,100.0,2.0
2780,9.0,0.8659722222222209,7.0,5.0,5652.0,0.0,20.0,0.0
2781,14.0,0.44930555555555424,5.0,18.0,3321.0,0.0,40.0,1.0
2782,13.0,0.5520833333333334,4.0,1.0,116.0,0.0,40.0,0.0
2783,9.0,0.5451388888888876,7.0,32.0,515.0,0.0,40.0,1.0
2784,9.0,0.5458333333333333,7.0,19.0,516.0,18.0,40.0,1.0
2785,12.0,0.4395833333333334,1.0,7.0,6940.0,0.0,40.0,1.0
2786,3.0,0.4444444444444458,3.0,1.0,180.0,0.0,40.0,0.0
2787,9.0,0.29444444444444456,4.0,62.0,1001.0,4.0,20.0,1.0
2788,9.0,0.6631944444444458,1.0,10.0,382.0,0.0,40.0,0.0
2789,7.0,0.8569444444444457,3.0,16.0,3693.0,0.0,400.0,3.0
2790,3.0,0.6916666666666668,4.0,1.0,87.0,0.0,40.0,0.0
2791,9.0,0.5673611111111124,1.0,23.0,4306.0,0.0,40.0,1.0
2792,9.0,0.6729166666666666,5.0,3.0,3739.0,5.0,40.0,0.0
2793,5.0,0.6736111111111125,3.0,1.0,3270.0,0.0,40.0,0.0
2794,11.0,0.4041666666666666,1.0,13.0,50396.0,0.0,40.0,0.0
2795,9.0,0.3125,6.0,7.0,3074.0,0.0,40.0,0.0
2796,13.0,0.677777777777779,3.0,9.0,2424.0,30.0,40.0,0.0
2797,8.0,0.4083333333333334,1.0,3.0,99261.0,0.0,40.0,0.0
2798,9.0,0.4576388888888876,3.0,828.0,257.0,3.0,40.0,2.0
2799,2.0,0.5319444444444458,3.0,82.0,19320.0,0.0,20.0,0.0
2800,12.0,0.5444444444444457,4.0,18.0,9473.0,11.0,40.0,1.0
2801,9.0,0.7319444444444457,2.0,52.0,1558.0,3198.0,40.0,2.0
2802,8.0,0.6631944444444458,3.0,184.0,317941.0,0.0,40.0,1.0
2803,,0.5965277777777791,2.0,102.0,3682.0,0.0,40.0,3.0
2804,7.0,0.4527777777777791,3.0,9.0,2427.0,0.0,40.0,0.0
2805,7.0,0.6833333333333332,3.0,17.0,6049.0,0.0,40.0,1.0
2806,2.0,0.33888888888888874,2.0,222.0,50981.0,0.0,40.0,3.0
2807,13.0,0.5701388888888875,4.0,32.0,3466.0,0.0,40.0,0.0
2808,,0.6847222222222209,1.0,11.0,84.0,1.0,40.0,0.0
2809,9.0,0.5444444444444457,7.0,18.0,526.0,0.0,40.0,0.0
2810,,0.7000000000000001,3.0,4.0,1957.0,0.0,40.0,0.0
2811,7.0,0.8701388888888876,1.0,9.0,1639.0,37.0,40.0,1.0
2812,7.0,0.6854166666666667,3.0,1.0,445.0,0.0,40.0,0.0
2813,11.0,0.4611111111111124,4.0,3.0,2742.0,0.0,22.0,0.0
2814,11.0,0.6986111111111124,4.0,6.0,80656.0,0.0,40.0,0.0
2815,8.0,0.5361111111111124,4.0,3.0,2262.0,0.0,40.0,0.0
2816,5.0,0.5895833333333333,3.0,4.0,6074.0,0.0,40.0,1.0
2817,2.0,0.5638888888888876,5.0,9.0,53061.0,0.0,200.0,1.0
2818,9.0,0.3451388888888887,5.0,12.0,1003.0,0.0,40.0,0.0
2819,9.0,0.75,1.0,12.0,5400.0,0.0,40.0,1.0
2820,13.0,0.5243055555555542,1.0,33.0,,9.0,40.0,1.0
2821,,0.75625,2.0,15.0,281.0,0.0,40.0,0.0
2822,14.0,0.7833333333333333,2.0,18.0,,0.0,40.0,1.0
2823,13.0,0.8083333333333332,2.0,82.0,2862.0,3.0,20.0,0.0
2824,13.0,0.5729166666666666,2.0,1.0,198.0,0.0,40.0,0.0
2825,9.0,0.7590277777777791,2.0,8.0,1313.0,0.0,40.0,0.0
2826,,0.5944444444444458,2.0,3.0,914.0,0.0,40.0,1.0
2827,,0.40555555555555545,1.0,13.0,2507.0,0.0,40.0,1.0
2828,5.0,0.6013888888888875,5.0,46.0,39026.0,360.0,40.0,2.0
2829,,0.5437500000000001,7.0,19.0,493.0,0.0,40.0,0.0
2830,14.0,0.5368055555555542,1.0,13.0,1315.0,0.0,400.0,3.0
2831,0.0,0.5111111111111124,4.0,23.0,645.0,0.0,40.0,0.0
2832,13.0,0.7305555555555543,1.0,27.0,4742.0,0.0,40.0,0.0
2833,8.0,0.45625,4.0,26.0,10652.0,0.0,20.0,0.0
2834,13.0,0.6993055555555543,4.0,6.0,7458.0,126.0,40.0,1.0
2835,9.0,0.8604166666666666,3.0,4.0,1067.0,0.0,40.0,0.0
2836,14.0,0.5854166666666667,2.0,26.0,,0.0,40.0,2.0
2837,14.0,0.4993055555555543,4.0,2.0,5545.0,53.0,40.0,0.0
2838,6.0,0.32916666666666666,1.0,14.0,1528.0,0.0,40.0,1.0
2839,5.0,0.8694444444444458,3.0,4.0,5004.0,0.0,40.0,1.0
2840,5.0,0.7277777777777791,5.0,2.0,5893.0,0.0,40.0,0.0
2841,12.0,0.42430555555555416,4.0,7.0,7841.0,0.0,40.0,1.0
2842,11.0,0.5805555555555543,2.0,26.0,33733.0,0.0,40.0,0.0
2843,4.0,0.2382822,4.0,52938.0,991.0,0.0,5.0,1.0
2844,4.0,0.4166666666666667,5.0,9.0,789.0,0.0,40.0,0.0
2845,14.0,0.6854166666666667,1.0,46.0,610.0,2.0,40.0,1.0
2846,2.0,0.5895833333333333,2.0,13.0,54457.0,0.0,40.0,0.0
2847,12.0,0.7131944444444458,3.0,14.0,8454.0,0.0,40.0,1.0
2848,13.0,0.6916666666666668,3.0,9.0,2442.0,15.0,40.0,0.0
2849,6.0,0.7291666666666666,5.0,21.0,,0.0,40.0,0.0
2850,3.0,0.4506944444444458,2.0,4.0,572.0,0.0,40.0,0.0
2851,12.0,0.7784722222222209,1.0,17.0,6535.0,0.0,40.0,1.0
2852,4.0,0.19375,5.0,8.0,509.0,0.0,40.0,0.0
2853,7.0,0.5930555555555542,5.0,46.0,16423.0,231.0,40.0,2.0
2854,,0.6631944444444458,5.0,21.0,3266.0,0.0,40.0,1.0
2855,14.0,0.6819444444444458,5.0,2.0,977.0,0.0,40.0,1.0
2856,5.0,0.41736111111111246,4.0,1.0,2513.0,0.0,200.0,1.0
2857,7.0,0.5743055555555542,3.0,8.0,2024.0,263.0,40.0,1.0
2858,,0.5645833333333333,5.0,20.0,3077.0,0.0,40.0,1.0
2859,2.0,0.697222222222221,3.0,265.0,7681.0,0.0,40.0,2.0
2860,12.0,0.5201388888888876,1.0,6.0,3412.0,0.0,40.0,1.0
2861,7.0,0.5013888888888876,1.0,25.0,4779.0,349.0,40.0,2.0
2862,12.0,0.740277777777779,2.0,52.0,410.0,3024.0,40.0,2.0
2863,7.0,0.6062500000000001,5.0,45.0,16460.0,5.0,40.0,2.0
2864,13.0,0.7000000000000001,5.0,52.0,8753.0,11.0,40.0,1.0
2865,8.0,0.59375,3.0,27.0,35735.0,0.0,40.0,0.0
2866,8.0,0.39513888888888876,1.0,8.0,21555.0,0.0,40.0,0.0
2867,,0.6083333333333333,5.0,15.0,542.0,0.0,250.0,1.0
2868,9.0,0.7875,2.0,8.0,79.0,0.0,40.0,0.0
2869,9.0,0.9194444444444457,1.0,11.0,2705.0,0.0,40.0,1.0
2870,9.0,0.7305555555555543,6.0,10.0,2370.0,0.0,40.0,1.0
2871,14.0,0.7881944444444459,4.0,16.0,3273.0,0.0,40.0,1.0
2872,9.0,0.4784722222222209,5.0,8.0,2074.0,14.0,40.0,0.0
2873,7.0,0.6520833333333333,2.0,13.0,4233.0,0.0,40.0,2.0
2874,5.0,0.39166666666666666,3.0,3.0,8943.0,0.0,40.0,1.0
2875,14.0,0.6840277777777791,5.0,5.0,1052.0,0.0,40.0,1.0
2876,9.0,0.5444444444444457,7.0,19.0,528.0,0.0,40.0,0.0
2877,12.0,0.42430555555555416,5.0,9.0,2460.0,33.0,40.0,0.0
2878,9.0,0.8152777777777791,4.0,35.0,1151.0,0.0,40.0,0.0
2879,8.0,0.6111111111111124,2.0,26.0,40965.0,0.0,40.0,0.0
2880,13.0,0.23472222222222208,4.0,222.0,3029.0,0.0,40.0,2.0
2881,9.0,0.8076388888888876,4.0,21.0,1757.0,23.0,40.0,0.0
2882,13.0,0.3923611111111112,1.0,7.0,6521.0,98.0,40.0,0.0
2883,8.0,0.4319444444444458,3.0,5.0,252157.0,0.0,40.0,1.0
2884,,0.6569444444444458,4.0,2.0,42014.0,0.0,200.0,1.0
2885,13.0,0.02013888888888887,2.0,55.0,4909.0,0.0,40.0,1.0
2886,14.0,0.7680555555555543,4.0,19.0,3284.0,0.0,40.0,1.0
2887,9.0,0.7833333333333333,4.0,22.0,416.0,0.0,40.0,0.0
2888,8.0,0.5972222222222209,2.0,13.0,2656.0,0.0,40.0,0.0
2889,5.0,0.33194444444444454,5.0,8.0,16858.0,11.0,40.0,0.0
2890,9.0,0.5743055555555542,1.0,21.0,526.0,2.0,40.0,0.0
2891,12.0,0.4444444444444458,1.0,8.0,6625.0,217.0,40.0,1.0
2892,9.0,0.7493055555555542,2.0,9.0,337.0,0.0,40.0,0.0
2893,9.0,0.5819444444444458,2.0,26.0,,0.0,40.0,1.0
2894,12.0,0.4291666666666667,3.0,13.0,,16.0,40.0,1.0
2895,12.0,0.7312500000000001,2.0,2.0,3078.0,0.0,40.0,1.0
2896,9.0,0.4736111111111125,5.0,13.0,220.0,123.0,40.0,0.0
2897,11.0,0.697222222222221,5.0,5.0,35094.0,0.0,40.0,0.0
2898,9.0,0.6048611111111124,1.0,12.0,,3.0,40.0,0.0
2899,5.0,0.45208333333333334,2.0,4.0,23053.0,8.0,40.0,1.0
2900,4.0,0.7270833333333333,2.0,52.0,107.0,0.0,40.0,0.0
2901,11.0,0.3958333333333333,1.0,7.0,17660.0,0.0,40.0,0.0
2902,6.0,0.5736111111111124,3.0,8.0,,0.0,40.0,0.0
2903,12.0,0.4527777777777791,3.0,6.0,2331.0,75.0,40.0,1.0
2904,,0.4743055555555542,4.0,1.0,641.0,0.0,40.0,0.0
2905,12.0,0.5513888888888876,4.0,82.0,8320.0,1.0,100.0,2.0
